transaction_id,store_number,transaction_date,transaction_time,user_id,category,id_check_complete,id_check_passed
TXN017688,027,2025-12-25,20:50,U0485,alcohol,False,
TXN017689,014,2025-12-25,21:56,U0241,tobacco,False,
TXN017690,009,2025-12-26,08:01,U0152,analgesics,False,
TXN017691,023,2025-12-26,08:17,U0399,alcohol,True,True
TXN017692,010,2025-12-26,08:25,U0174,alcohol,False,
TXN017693,019,2025-12-26,08:39,U0326,lottery,False,
TXN017694,019,2025-12-26,08:42,U0333,lottery,False,
TXN017695,004,2025-12-26,09:01,U0066,alcohol,False,
TXN017696,007,2025-12-26,09:16,U0136,tobacco,True,True
TXN017697,004,2025-12-26,09:19,U0062,tobacco,False,
TXN017698,001,2025-12-26,09:23,U0012,alcohol,False,
TXN017699,022,2025-12-26,09:23,U0391,tobacco,False,
TXN017700,012,2025-12-26,09:31,U0208,tobacco,False,
TXN017701,003,2025-12-26,09:34,U0039,alcohol,True,True
TXN017702,005,2025-12-26,09:42,U0092,alcohol,False,
TXN017703,005,2025-12-26,09:42,U0097,lottery,False,
TXN017704,019,2025-12-26,10:04,U0320,energy drinks,True,True
TXN017705,025,2025-12-26,10:15,U0444,lottery,False,
TXN017706,009,2025-12-26,10:18,U0152,tobacco,False,
TXN017707,014,2025-12-26,10:34,U0254,lottery,False,
TXN017708,028,2025-12-26,10:53,U0499,energy drinks,False,
TXN017709,029,2025-12-26,10:53,U0508,lottery,False,
TXN017710,014,2025-12-26,10:54,U0248,analgesics,True,True
TXN017711,010,2025-12-26,11:15,U0170,tobacco,False,
TXN017712,020,2025-12-26,11:38,U0358,analgesics,True,True
TXN017713,010,2025-12-26,11:46,U0168,energy drinks,True,True
TXN017714,021,2025-12-26,12:04,U0372,tobacco,False,
TXN017715,025,2025-12-26,12:12,U0443,tobacco,False,
TXN017716,003,2025-12-26,12:13,U0043,alcohol,False,
TXN017717,005,2025-12-26,12:13,U0095,alcohol,True,True
TXN017718,010,2025-12-26,12:21,U0169,alcohol,False,
TXN017719,014,2025-12-26,12:24,U0246,alcohol,False,
TXN017720,010,2025-12-26,12:25,U0171,analgesics,False,
TXN017721,021,2025-12-26,12:25,U0370,alcohol,False,
TXN017722,019,2025-12-26,12:31,U0336,tobacco,False,
TXN017723,015,2025-12-26,12:46,U0263,alcohol,True,True
TXN017724,019,2025-12-26,12:48,U0332,analgesics,False,
TXN017725,010,2025-12-26,12:49,U0171,alcohol,True,True
TXN017726,005,2025-12-26,13:01,U0096,alcohol,False,
TXN017727,030,2025-12-26,13:01,U0528,alcohol,False,
TXN017728,014,2025-12-26,13:03,U0238,alcohol,False,
TXN017729,014,2025-12-26,13:07,U0249,alcohol,False,
TXN017730,007,2025-12-26,13:18,U0131,alcohol,False,
TXN017731,016,2025-12-26,13:22,U0283,alcohol,False,
TXN017732,013,2025-12-26,13:32,U0222,tobacco,False,
TXN017733,025,2025-12-26,13:32,U0445,analgesics,True,True
TXN017734,029,2025-12-26,13:32,U0504,tobacco,True,True
TXN017735,025,2025-12-26,13:51,U0448,alcohol,False,
TXN017736,003,2025-12-26,13:54,U0046,tobacco,False,
TXN017737,014,2025-12-26,13:54,U0243,analgesics,True,True
TXN017738,013,2025-12-26,14:30,U0219,alcohol,False,
TXN017739,026,2025-12-26,14:30,U0468,lottery,True,True
TXN017740,014,2025-12-26,14:34,U0247,alcohol,False,
TXN017741,018,2025-12-26,14:41,U0311,lottery,False,
TXN017742,009,2025-12-26,14:49,U0158,tobacco,False,
TXN017743,007,2025-12-26,15:06,U0130,lottery,False,
TXN017744,007,2025-12-26,15:17,U0134,energy drinks,False,
TXN017745,024,2025-12-26,15:23,U0412,alcohol,True,True
TXN017746,017,2025-12-26,15:26,U0303,alcohol,False,
TXN017747,008,2025-12-26,15:44,U0145,alcohol,False,
TXN017748,023,2025-12-26,15:46,U0399,tobacco,False,
TXN017749,016,2025-12-26,15:56,U0284,tobacco,True,False
TXN017750,028,2025-12-26,15:57,U0496,lottery,False,
TXN017751,021,2025-12-26,15:59,U0378,tobacco,False,
TXN017752,014,2025-12-26,16:09,U0251,tobacco,False,
TXN017753,007,2025-12-26,16:44,U0122,lottery,False,
TXN017754,019,2025-12-26,16:44,U0338,energy drinks,False,
TXN017755,027,2025-12-26,16:51,U0485,lottery,False,
TXN017756,010,2025-12-26,17:01,U0164,lottery,False,
TXN017757,015,2025-12-26,17:03,U0269,tobacco,True,True
TXN017758,005,2025-12-26,17:06,U0092,alcohol,False,
TXN017759,016,2025-12-26,17:10,U0280,alcohol,False,
TXN017760,026,2025-12-26,17:17,U0457,lottery,False,
TXN017761,025,2025-12-26,17:25,U0447,energy drinks,False,
TXN017762,005,2025-12-26,17:27,U0091,fireworks,False,
TXN017763,008,2025-12-26,17:34,U0138,tobacco,False,
TXN017764,020,2025-12-26,17:37,U0348,alcohol,False,
TXN017765,025,2025-12-26,17:40,U0440,alcohol,False,
TXN017766,003,2025-12-26,17:48,U0049,energy drinks,False,
TXN017767,019,2025-12-26,17:52,U0325,analgesics,False,
TXN017768,007,2025-12-26,18:00,U0129,alcohol,True,True
TXN017769,008,2025-12-26,18:02,U0140,tobacco,True,True
TXN017770,012,2025-12-26,18:03,U0202,lottery,True,True
TXN017771,024,2025-12-26,18:06,U0431,energy drinks,True,True
TXN017772,002,2025-12-26,18:08,U0023,tobacco,False,
TXN017773,025,2025-12-26,18:13,U0434,tobacco,False,
TXN017774,026,2025-12-26,18:15,U0453,tobacco,False,
TXN017775,022,2025-12-26,18:18,U0392,alcohol,False,
TXN017776,022,2025-12-26,18:23,U0393,lottery,False,
TXN017777,010,2025-12-26,18:26,U0179,alcohol,False,
TXN017778,005,2025-12-26,18:28,U0096,energy drinks,False,
TXN017779,017,2025-12-26,18:35,U0291,alcohol,False,
TXN017780,019,2025-12-26,18:52,U0328,tobacco,False,
TXN017781,010,2025-12-26,18:53,U0178,lottery,False,
TXN017782,003,2025-12-26,19:01,U0047,alcohol,False,
TXN017783,017,2025-12-26,19:05,U0296,lottery,False,
TXN017784,018,2025-12-26,19:07,U0313,alcohol,False,
TXN017785,024,2025-12-26,19:11,U0424,tobacco,False,
TXN017786,008,2025-12-26,19:12,U0148,tobacco,False,
TXN017787,021,2025-12-26,19:18,U0379,tobacco,False,
TXN017788,025,2025-12-26,19:20,U0446,alcohol,True,True
TXN017789,021,2025-12-26,19:23,U0367,lottery,False,
TXN017790,009,2025-12-26,19:26,U0160,tobacco,False,
TXN017791,024,2025-12-26,19:28,U0428,lottery,False,
TXN017792,018,2025-12-26,19:33,U0316,alcohol,False,
TXN017793,006,2025-12-26,19:36,U0109,alcohol,True,True
TXN017794,004,2025-12-26,19:37,U0074,tobacco,False,
TXN017795,023,2025-12-26,19:54,U0399,lottery,False,
TXN017796,013,2025-12-26,20:05,U0233,alcohol,False,
TXN017797,008,2025-12-26,20:12,U0148,tobacco,False,
TXN017798,004,2025-12-26,20:15,U0068,alcohol,True,False
TXN017799,014,2025-12-26,20:37,U0242,energy drinks,False,
TXN017800,024,2025-12-26,20:37,U0428,lottery,True,True
TXN017801,003,2025-12-26,20:42,U0051,tobacco,False,
TXN017802,024,2025-12-26,20:46,U0412,alcohol,False,
TXN017803,005,2025-12-26,20:55,U0082,tobacco,False,
TXN017804,026,2025-12-26,21:10,U0462,alcohol,False,
TXN017805,027,2025-12-26,21:24,U0490,alcohol,False,
TXN017806,030,2025-12-26,21:31,U0533,lottery,False,
TXN017807,027,2025-12-26,21:41,U0475,alcohol,False,
TXN017808,018,2025-12-26,21:46,U0317,alcohol,False,
TXN017809,024,2025-12-26,21:53,U0416,lottery,True,False
TXN017810,028,2025-12-26,21:53,U0492,tobacco,False,
TXN017811,026,2025-12-26,21:54,U0450,lottery,False,
TXN017812,021,2025-12-27,08:22,U0377,energy drinks,False,
TXN017813,019,2025-12-27,08:34,U0324,alcohol,False,
TXN017814,027,2025-12-27,08:35,U0486,tobacco,False,
TXN017815,010,2025-12-27,09:00,U0171,alcohol,False,
TXN017816,005,2025-12-27,09:09,U0087,tobacco,False,
TXN017817,029,2025-12-27,09:12,U0511,tobacco,False,
TXN017818,015,2025-12-27,09:13,U0267,tobacco,False,
TXN017819,012,2025-12-27,09:15,U0211,lottery,False,
TXN017820,023,2025-12-27,09:16,U0404,tobacco,False,
TXN017821,007,2025-12-27,09:20,U0135,alcohol,False,
TXN017822,020,2025-12-27,09:29,U0354,lottery,False,
TXN017823,015,2025-12-27,09:41,U0275,alcohol,False,
TXN017824,016,2025-12-27,09:42,U0278,lottery,False,
TXN017825,028,2025-12-27,09:52,U0492,alcohol,False,
TXN017826,014,2025-12-27,10:05,U0238,fireworks,True,True
TXN017827,029,2025-12-27,10:23,U0511,tobacco,False,
TXN017828,012,2025-12-27,10:24,U0203,lottery,False,
TXN017829,007,2025-12-27,10:28,U0130,lottery,False,
TXN017830,013,2025-12-27,10:34,U0234,alcohol,False,
TXN017831,025,2025-12-27,10:37,U0434,alcohol,True,True
TXN017832,010,2025-12-27,10:47,U0174,fireworks,False,
TXN017833,026,2025-12-27,10:50,U0460,tobacco,False,
TXN017834,006,2025-12-27,10:55,U0116,analgesics,True,True
TXN017835,025,2025-12-27,10:57,U0441,alcohol,False,
TXN017836,007,2025-12-27,11:12,U0135,tobacco,False,
TXN017837,012,2025-12-27,11:14,U0204,alcohol,False,
TXN017838,027,2025-12-27,11:14,U0484,alcohol,False,
TXN017839,011,2025-12-27,11:26,U0187,alcohol,False,
TXN017840,003,2025-12-27,11:30,U0045,tobacco,False,
TXN017841,023,2025-12-27,11:40,U0394,tobacco,False,
TXN017842,021,2025-12-27,11:53,U0365,alcohol,False,
TXN017843,010,2025-12-27,12:29,U0166,analgesics,False,
TXN017844,015,2025-12-27,12:41,U0270,lottery,False,
TXN017845,001,2025-12-27,12:43,U0003,analgesics,False,
TXN017846,014,2025-12-27,12:53,U0247,analgesics,False,
TXN017847,019,2025-12-27,12:53,U0335,tobacco,False,
TXN017848,028,2025-12-27,12:57,U0492,energy drinks,False,
TXN017849,009,2025-12-27,13:00,U0159,fireworks,False,
TXN017850,004,2025-12-27,13:07,U0067,lottery,False,
TXN017851,001,2025-12-27,13:08,U0017,alcohol,False,
TXN017852,028,2025-12-27,13:09,U0492,alcohol,False,
TXN017853,024,2025-12-27,13:12,U0429,tobacco,False,
TXN017854,014,2025-12-27,13:16,U0249,tobacco,False,
TXN017855,025,2025-12-27,13:19,U0444,lottery,False,
TXN017856,014,2025-12-27,13:21,U0245,energy drinks,False,
TXN017857,017,2025-12-27,13:26,U0294,alcohol,False,
TXN017858,030,2025-12-27,13:28,U0530,alcohol,False,
TXN017859,023,2025-12-27,13:29,U0401,tobacco,False,
TXN017860,014,2025-12-27,13:37,U0241,tobacco,False,
TXN017861,015,2025-12-27,13:38,U0261,tobacco,False,
TXN017862,024,2025-12-27,13:39,U0431,tobacco,False,
TXN017863,010,2025-12-27,13:42,U0172,alcohol,True,True
TXN017864,021,2025-12-27,13:42,U0369,alcohol,False,
TXN017865,024,2025-12-27,13:46,U0420,energy drinks,False,
TXN017866,014,2025-12-27,13:52,U0255,lottery,False,
TXN017867,007,2025-12-27,13:53,U0130,tobacco,False,
TXN017868,013,2025-12-27,13:54,U0221,lottery,False,
TXN017869,004,2025-12-27,13:55,U0069,fireworks,True,True
TXN017870,022,2025-12-27,13:55,U0391,alcohol,False,
TXN017871,029,2025-12-27,14:11,U0513,alcohol,True,False
TXN017872,001,2025-12-27,14:14,U0002,lottery,True,True
TXN017873,013,2025-12-27,14:14,U0216,alcohol,False,
TXN017874,010,2025-12-27,14:17,U0169,alcohol,False,
TXN017875,013,2025-12-27,14:30,U0218,alcohol,False,
TXN017876,023,2025-12-27,14:33,U0399,alcohol,True,True
TXN017877,021,2025-12-27,14:51,U0380,alcohol,False,
TXN017878,017,2025-12-27,15:01,U0296,alcohol,False,
TXN017879,008,2025-12-27,15:06,U0147,analgesics,True,True
TXN017880,005,2025-12-27,15:20,U0090,tobacco,False,
TXN017881,013,2025-12-27,15:25,U0227,alcohol,False,
TXN017882,014,2025-12-27,15:30,U0247,lottery,True,False
TXN017883,029,2025-12-27,15:31,U0508,tobacco,False,
TXN017884,014,2025-12-27,15:35,U0246,tobacco,False,
TXN017885,016,2025-12-27,15:35,U0285,alcohol,False,
TXN017886,013,2025-12-27,15:36,U0218,alcohol,False,
TXN017887,013,2025-12-27,15:41,U0217,lottery,False,
TXN017888,024,2025-12-27,15:43,U0421,alcohol,False,
TXN017889,029,2025-12-27,15:48,U0512,lottery,True,True
TXN017890,018,2025-12-27,15:50,U0312,alcohol,False,
TXN017891,005,2025-12-27,16:02,U0090,alcohol,True,False
TXN017892,019,2025-12-27,16:16,U0337,tobacco,False,
TXN017893,010,2025-12-27,16:20,U0176,lottery,False,
TXN017894,028,2025-12-27,16:22,U0498,analgesics,False,
TXN017895,021,2025-12-27,16:25,U0377,lottery,False,
TXN017896,010,2025-12-27,16:32,U0182,tobacco,False,
TXN017897,029,2025-12-27,16:33,U0509,energy drinks,False,
TXN017898,025,2025-12-27,16:45,U0434,tobacco,False,
TXN017899,025,2025-12-27,17:01,U0442,tobacco,False,
TXN017900,019,2025-12-27,17:04,U0324,analgesics,False,
TXN017901,006,2025-12-27,17:08,U0107,lottery,False,
TXN017902,020,2025-12-27,17:08,U0360,alcohol,False,
TXN017903,026,2025-12-27,17:09,U0466,alcohol,False,
TXN017904,003,2025-12-27,17:11,U0056,alcohol,True,True
TXN017905,020,2025-12-27,17:13,U0354,lottery,False,
TXN017906,001,2025-12-27,17:17,U0022,energy drinks,False,
TXN017907,009,2025-12-27,17:18,U0161,energy drinks,False,
TXN017908,024,2025-12-27,17:20,U0412,alcohol,False,
TXN017909,003,2025-12-27,17:23,U0053,fireworks,False,
TXN017910,029,2025-12-27,17:26,U0508,energy drinks,False,
TXN017911,028,2025-12-27,17:28,U0492,alcohol,False,
TXN017912,013,2025-12-27,17:33,U0221,alcohol,False,
TXN017913,010,2025-12-27,17:42,U0174,tobacco,False,
TXN017914,010,2025-12-27,17:49,U0182,alcohol,True,True
TXN017915,025,2025-12-27,17:50,U0448,alcohol,False,
TXN017916,017,2025-12-27,17:52,U0302,tobacco,False,
TXN017917,003,2025-12-27,17:59,U0044,lottery,False,
TXN017918,017,2025-12-27,18:03,U0296,tobacco,False,
TXN017919,026,2025-12-27,18:04,U0462,lottery,False,
TXN017920,012,2025-12-27,18:08,U0208,alcohol,False,
TXN017921,022,2025-12-27,18:09,U0383,energy drinks,True,True
TXN017922,001,2025-12-27,18:10,U0005,lottery,False,
TXN017923,009,2025-12-27,18:16,U0160,tobacco,False,
TXN017924,003,2025-12-27,18:18,U0052,alcohol,True,True
TXN017925,026,2025-12-27,18:18,U0452,energy drinks,False,
TXN017926,010,2025-12-27,18:21,U0176,energy drinks,False,
TXN017927,008,2025-12-27,18:22,U0149,alcohol,False,
TXN017928,015,2025-12-27,18:26,U0261,alcohol,False,
TXN017929,011,2025-12-27,18:35,U0198,lottery,False,
TXN017930,015,2025-12-27,18:36,U0261,alcohol,True,True
TXN017931,010,2025-12-27,18:39,U0173,energy drinks,False,
TXN017932,019,2025-12-27,18:45,U0324,tobacco,False,
TXN017933,022,2025-12-27,18:45,U0384,alcohol,False,
TXN017934,009,2025-12-27,18:50,U0151,lottery,False,
TXN017935,014,2025-12-27,18:51,U0246,tobacco,False,
TXN017936,002,2025-12-27,18:54,U0030,analgesics,False,
TXN017937,005,2025-12-27,18:55,U0090,energy drinks,True,True
TXN017938,010,2025-12-27,18:56,U0183,alcohol,False,
TXN017939,020,2025-12-27,19:07,U0360,alcohol,False,
TXN017940,012,2025-12-27,19:19,U0211,alcohol,True,True
TXN017941,017,2025-12-27,19:20,U0291,tobacco,False,
TXN017942,006,2025-12-27,19:24,U0110,alcohol,False,
TXN017943,024,2025-12-27,19:24,U0432,tobacco,False,
TXN017944,008,2025-12-27,19:27,U0149,alcohol,False,
TXN017945,022,2025-12-27,19:30,U0391,analgesics,False,
TXN017946,010,2025-12-27,19:35,U0179,tobacco,False,
TXN017947,017,2025-12-27,19:41,U0306,alcohol,False,
TXN017948,023,2025-12-27,19:47,U0410,tobacco,False,
TXN017949,019,2025-12-27,19:49,U0338,tobacco,False,
TXN017950,024,2025-12-27,19:50,U0416,alcohol,False,
TXN017951,024,2025-12-27,19:51,U0417,tobacco,True,True
TXN017952,005,2025-12-27,19:53,U0093,alcohol,False,
TXN017953,002,2025-12-27,19:54,U0032,alcohol,True,True
TXN017954,002,2025-12-27,19:55,U0036,alcohol,True,True
TXN017955,019,2025-12-27,19:55,U0324,tobacco,False,
TXN017956,005,2025-12-27,20:00,U0082,alcohol,False,
TXN017957,021,2025-12-27,20:04,U0373,alcohol,False,
TXN017958,027,2025-12-27,20:10,U0470,lottery,False,
TXN017959,001,2025-12-27,20:13,U0018,lottery,True,False
TXN017960,004,2025-12-27,20:35,U0064,alcohol,False,
TXN017961,023,2025-12-27,20:36,U0405,tobacco,True,True
TXN017962,006,2025-12-27,20:51,U0112,tobacco,True,True
TXN017963,006,2025-12-27,21:01,U0110,lottery,False,
TXN017964,002,2025-12-27,21:26,U0031,alcohol,False,
TXN017965,027,2025-12-27,21:29,U0490,tobacco,False,
TXN017966,010,2025-12-27,21:30,U0171,alcohol,False,
TXN017967,023,2025-12-27,21:31,U0400,alcohol,False,
TXN017968,006,2025-12-27,21:32,U0111,lottery,False,
TXN017969,024,2025-12-27,21:37,U0419,energy drinks,False,
TXN017970,026,2025-12-27,21:37,U0450,alcohol,False,
TXN017971,019,2025-12-27,21:41,U0324,tobacco,False,
TXN017972,009,2025-12-27,21:46,U0159,energy drinks,False,
TXN017973,014,2025-12-27,21:55,U0254,lottery,False,
TXN017974,021,2025-12-28,08:04,U0365,alcohol,False,
TXN017975,025,2025-12-28,08:14,U0434,lottery,False,
TXN017976,002,2025-12-28,08:26,U0036,tobacco,False,
TXN017977,007,2025-12-28,08:28,U0131,alcohol,True,True
TXN017978,011,2025-12-28,08:29,U0193,tobacco,False,
TXN017979,010,2025-12-28,08:34,U0168,alcohol,False,
TXN017980,006,2025-12-28,08:38,U0116,tobacco,False,
TXN017981,014,2025-12-28,08:38,U0242,fireworks,False,
TXN017982,004,2025-12-28,09:21,U0064,fireworks,False,
TXN017983,023,2025-12-28,09:31,U0401,fireworks,False,
TXN017984,026,2025-12-28,09:31,U0465,alcohol,False,
TXN017985,021,2025-12-28,09:41,U0379,fireworks,True,True
TXN017986,021,2025-12-28,09:49,U0377,fireworks,False,
TXN017987,007,2025-12-28,09:51,U0123,fireworks,False,
TXN017988,014,2025-12-28,10:00,U0246,analgesics,False,
TXN017989,012,2025-12-28,10:10,U0208,alcohol,False,
TXN017990,005,2025-12-28,10:12,U0099,fireworks,False,
TXN017991,006,2025-12-28,10:18,U0112,fireworks,False,
TXN017992,006,2025-12-28,10:22,U0116,fireworks,False,
TXN017993,030,2025-12-28,10:23,U0527,fireworks,False,
TXN017994,025,2025-12-28,10:30,U0443,tobacco,False,
TXN017995,013,2025-12-28,10:39,U0228,alcohol,False,
TXN017996,030,2025-12-28,10:39,U0522,fireworks,False,
TXN017997,001,2025-12-28,10:47,U0015,fireworks,True,False
TXN017998,014,2025-12-28,11:01,U0238,alcohol,False,
TXN017999,019,2025-12-28,11:07,U0338,alcohol,False,
TXN018000,013,2025-12-28,11:10,U0219,fireworks,False,
TXN018001,025,2025-12-28,11:12,U0442,lottery,False,
TXN018002,006,2025-12-28,11:14,U0112,tobacco,False,
TXN018003,003,2025-12-28,11:20,U0047,alcohol,False,
TXN018004,016,2025-12-28,11:27,U0281,fireworks,False,
TXN018005,023,2025-12-28,11:40,U0399,fireworks,False,
TXN018006,009,2025-12-28,11:44,U0155,fireworks,False,
TXN018007,022,2025-12-28,11:44,U0392,fireworks,False,
TXN018008,030,2025-12-28,11:53,U0523,lottery,False,
TXN018009,027,2025-12-28,11:57,U0490,fireworks,False,
TXN018010,019,2025-12-28,11:58,U0341,fireworks,True,True
TXN018011,001,2025-12-28,12:01,U0017,fireworks,False,
TXN018012,019,2025-12-28,12:08,U0343,fireworks,True,True
TXN018013,026,2025-12-28,12:08,U0467,fireworks,False,
TXN018014,010,2025-12-28,12:20,U0178,tobacco,False,
TXN018015,002,2025-12-28,12:21,U0032,fireworks,False,
TXN018016,023,2025-12-28,12:37,U0399,alcohol,False,
TXN018017,007,2025-12-28,12:39,U0136,energy drinks,False,
TXN018018,030,2025-12-28,12:39,U0522,fireworks,False,
TXN018019,005,2025-12-28,12:46,U0088,energy drinks,True,True
TXN018020,010,2025-12-28,12:53,U0180,fireworks,True,True
TXN018021,010,2025-12-28,13:07,U0173,fireworks,False,
TXN018022,015,2025-12-28,13:09,U0272,alcohol,False,
TXN018023,021,2025-12-28,13:16,U0366,energy drinks,False,
TXN018024,004,2025-12-28,13:17,U0061,alcohol,False,
TXN018025,019,2025-12-28,13:20,U0336,fireworks,False,
TXN018026,025,2025-12-28,13:20,U0442,tobacco,False,
TXN018027,009,2025-12-28,13:22,U0154,fireworks,False,
TXN018028,023,2025-12-28,13:30,U0400,fireworks,False,
TXN018029,026,2025-12-28,13:30,U0466,fireworks,False,
TXN018030,020,2025-12-28,13:33,U0345,fireworks,False,
TXN018031,007,2025-12-28,13:34,U0123,fireworks,False,
TXN018032,004,2025-12-28,13:55,U0061,lottery,False,
TXN018033,011,2025-12-28,13:56,U0196,energy drinks,False,
TXN018034,010,2025-12-28,13:59,U0174,tobacco,True,True
TXN018035,022,2025-12-28,13:59,U0384,fireworks,False,
TXN018036,014,2025-12-28,14:07,U0246,fireworks,False,
TXN018037,030,2025-12-28,14:25,U0518,tobacco,False,
TXN018038,002,2025-12-28,14:27,U0026,fireworks,False,
TXN018039,007,2025-12-28,14:27,U0129,lottery,False,
TXN018040,019,2025-12-28,14:27,U0337,alcohol,False,
TXN018041,010,2025-12-28,14:30,U0171,analgesics,True,True
TXN018042,019,2025-12-28,14:39,U0321,alcohol,False,
TXN018043,010,2025-12-28,14:51,U0182,fireworks,False,
TXN018044,003,2025-12-28,15:06,U0039,alcohol,True,True
TXN018045,020,2025-12-28,15:06,U0347,tobacco,True,False
TXN018046,005,2025-12-28,15:15,U0101,tobacco,False,
TXN018047,020,2025-12-28,15:30,U0353,lottery,False,
TXN018048,003,2025-12-28,15:34,U0057,tobacco,False,
TXN018049,007,2025-12-28,15:42,U0128,tobacco,False,
TXN018050,006,2025-12-28,15:43,U0116,tobacco,False,
TXN018051,028,2025-12-28,15:45,U0497,alcohol,False,
TXN018052,001,2025-12-28,15:48,U0007,fireworks,False,
TXN018053,009,2025-12-28,15:57,U0161,analgesics,False,
TXN018054,021,2025-12-28,16:21,U0367,fireworks,False,
TXN018055,006,2025-12-28,16:34,U0113,analgesics,False,
TXN018056,019,2025-12-28,16:46,U0337,tobacco,False,
TXN018057,026,2025-12-28,16:50,U0467,lottery,False,
TXN018058,005,2025-12-28,17:02,U0093,fireworks,False,
TXN018059,014,2025-12-28,17:02,U0255,tobacco,False,
TXN018060,004,2025-12-28,17:04,U0073,fireworks,False,
TXN018061,025,2025-12-28,17:07,U0443,alcohol,False,
TXN018062,030,2025-12-28,17:07,U0521,fireworks,False,
TXN018063,015,2025-12-28,17:12,U0261,fireworks,False,
TXN018064,022,2025-12-28,17:29,U0385,alcohol,False,
TXN018065,013,2025-12-28,17:33,U0231,fireworks,True,True
TXN018066,029,2025-12-28,17:43,U0504,fireworks,False,
TXN018067,030,2025-12-28,17:49,U0528,fireworks,False,
TXN018068,020,2025-12-28,17:56,U0357,fireworks,True,True
TXN018069,010,2025-12-28,17:59,U0182,fireworks,False,
TXN018070,018,2025-12-28,18:05,U0307,alcohol,False,
TXN018071,023,2025-12-28,18:09,U0396,alcohol,False,
TXN018072,025,2025-12-28,18:21,U0434,fireworks,False,
TXN018073,006,2025-12-28,18:38,U0104,fireworks,False,
TXN018074,003,2025-12-28,18:41,U0042,fireworks,False,
TXN018075,024,2025-12-28,18:42,U0416,tobacco,False,
TXN018076,007,2025-12-28,18:43,U0123,lottery,False,
TXN018077,004,2025-12-28,18:47,U0073,tobacco,False,
TXN018078,024,2025-12-28,18:47,U0415,tobacco,False,
TXN018079,019,2025-12-28,18:54,U0336,fireworks,False,
TXN018080,004,2025-12-28,19:11,U0070,tobacco,False,
TXN018081,021,2025-12-28,19:14,U0376,lottery,False,
TXN018082,014,2025-12-28,19:15,U0245,energy drinks,True,False
TXN018083,028,2025-12-28,19:16,U0499,tobacco,False,
TXN018084,001,2025-12-28,19:23,U0015,tobacco,True,True
TXN018085,030,2025-12-28,19:24,U0524,tobacco,True,True
TXN018086,027,2025-12-28,19:28,U0474,alcohol,False,
TXN018087,020,2025-12-28,19:37,U0354,alcohol,False,
TXN018088,014,2025-12-28,19:39,U0245,fireworks,False,
TXN018089,017,2025-12-28,19:39,U0303,lottery,True,True
TXN018090,018,2025-12-28,19:46,U0317,fireworks,False,
TXN018091,014,2025-12-28,19:55,U0238,fireworks,False,
TXN018092,013,2025-12-28,19:56,U0216,fireworks,False,
TXN018093,019,2025-12-28,20:04,U0322,tobacco,False,
TXN018094,009,2025-12-28,20:08,U0153,fireworks,False,
TXN018095,008,2025-12-28,20:11,U0148,fireworks,False,
TXN018096,019,2025-12-28,20:15,U0336,fireworks,False,
TXN018097,013,2025-12-28,20:18,U0224,alcohol,False,
TXN018098,018,2025-12-28,20:34,U0312,fireworks,False,
TXN018099,021,2025-12-28,20:40,U0369,lottery,True,True
TXN018100,008,2025-12-28,21:02,U0146,fireworks,False,
TXN018101,019,2025-12-28,21:06,U0326,alcohol,False,
TXN018102,022,2025-12-28,21:14,U0389,fireworks,True,True
TXN018103,023,2025-12-28,21:14,U0401,alcohol,False,
TXN018104,007,2025-12-28,21:17,U0134,alcohol,False,
TXN018105,009,2025-12-28,21:26,U0156,tobacco,False,
TXN018106,027,2025-12-28,21:45,U0490,energy drinks,True,True
TXN018107,004,2025-12-28,21:47,U0071,fireworks,False,
TXN018108,021,2025-12-28,21:47,U0363,alcohol,False,
TXN018109,006,2025-12-29,08:15,U0116,fireworks,False,
TXN018110,007,2025-12-29,08:45,U0134,tobacco,False,
TXN018111,008,2025-12-29,08:54,U0139,tobacco,False,
TXN018112,019,2025-12-29,09:06,U0321,tobacco,False,
TXN018113,005,2025-12-29,09:07,U0102,tobacco,False,
TXN018114,030,2025-12-29,09:08,U0518,lottery,False,
TXN018115,019,2025-12-29,09:09,U0321,fireworks,False,
TXN018116,019,2025-12-29,09:22,U0336,fireworks,True,True
TXN018117,030,2025-12-29,09:27,U0529,alcohol,False,
TXN018118,026,2025-12-29,09:32,U0458,energy drinks,False,
TXN018119,008,2025-12-29,09:47,U0141,fireworks,False,
TXN018120,006,2025-12-29,09:48,U0117,fireworks,False,
TXN018121,009,2025-12-29,09:57,U0161,tobacco,False,
TXN018122,008,2025-12-29,09:59,U0137,alcohol,False,
TXN018123,004,2025-12-29,10:00,U0078,fireworks,True,True
TXN018124,005,2025-12-29,10:00,U0083,energy drinks,False,
TXN018125,030,2025-12-29,10:02,U0517,energy drinks,True,False
TXN018126,021,2025-12-29,10:09,U0376,fireworks,False,
TXN018127,014,2025-12-29,10:10,U0257,fireworks,False,
TXN018128,021,2025-12-29,10:32,U0376,alcohol,False,
TXN018129,023,2025-12-29,10:35,U0409,fireworks,False,
TXN018130,030,2025-12-29,10:35,U0533,tobacco,True,False
TXN018131,027,2025-12-29,10:41,U0481,fireworks,False,
TXN018132,022,2025-12-29,11:11,U0386,fireworks,False,
TXN018133,027,2025-12-29,11:14,U0478,fireworks,False,
TXN018134,005,2025-12-29,11:17,U0083,analgesics,True,True
TXN018135,009,2025-12-29,11:19,U0160,fireworks,False,
